ip,endpoint,requests_per_minute,failed_logins,payload_size,unusual_time,attack
192.168.1.124,/login,78,9,3079,1,1
192.168.1.113,/products,60,17,1637,1,1
192.168.1.39,/products,100,10,4691,1,1
192.168.1.19,/profile,32,0,4177,0,0
192.168.1.107,/products,5,7,1444,0,0
192.168.1.21,/payment,57,5,1163,0,0
192.168.1.138,/login,55,10,3279,0,0
192.168.1.107,/products,27,16,1175,0,1
192.168.1.207,/cart,109,12,3451,0,1
192.168.1.177,/products,26,10,2993,1,0
192.168.1.228,/products,3,11,4380,1,1
192.168.1.3,/profile,21,5,2931,0,0
192.168.1.68,/profile,91,13,1122,0,0
192.168.1.197,/products,50,7,1261,1,0
192.168.1.232,/payment,43,9,4038,1,0
192.168.1.248,/cart,77,10,3049,0,0
192.168.1.111,/cart,85,6,3258,1,1
192.168.1.191,/payment,58,19,2697,0,1
192.168.1.50,/products,16,1,2990,1,0
192.168.1.142,/payment,112,10,4725,1,1
192.168.1.120,/login,21,2,3279,1,0
192.168.1.120,/profile,105,5,1274,0,1
192.168.1.251,/payment,17,20,3196,0,1
192.168.1.249,/profile,84,0,1539,1,1
192.168.1.64,/profile,41,3,1820,1,0
192.168.1.244,/products,22,18,3068,1,1
192.168.1.106,/payment,71,12,3254,0,0
192.168.1.90,/login,100,14,1814,1,1
192.168.1.208,/profile,14,11,698,1,1
192.168.1.191,/payment,102,9,3685,0,1
192.168.1.227,/cart,89,17,871,0,1
192.168.1.201,/products,113,7,2074,0,1
192.168.1.21,/login,79,13,3415,0,1
192.168.1.230,/payment,45,17,1746,1,1
192.168.1.77,/cart,57,8,1190,0,0
192.168.1.121,/login,2,11,1057,1,1
192.168.1.251,/products,93,15,777,1,1
192.168.1.58,/cart,91,4,3863,0,1
192.168.1.116,/cart,45,1,3509,1,0
192.168.1.166,/products,15,12,3849,1,0
192.168.1.18,/cart,16,3,2069,1,0
192.168.1.116,/cart,65,19,2327,1,1
192.168.1.91,/products,102,0,208,1,1
192.168.1.207,/login,38,17,1644,0,1
192.168.1.186,/cart,42,19,4642,0,1
192.168.1.13,/login,120,19,1833,1,1
192.168.1.27,/payment,95,10,1953,1,0
192.168.1.168,/payment,25,5,2986,0,0
192.168.1.75,/login,43,0,3017,0,0
192.168.1.171,/products,115,6,585,1,1
192.168.1.54,/products,3,8,2945,1,0
192.168.1.232,/products,92,20,3135,0,1
192.168.1.74,/profile,92,1,3917,0,1
192.168.1.56,/profile,113,18,1759,0,1
192.168.1.36,/login,107,2,480,1,1
192.168.1.2,/cart,46,20,3230,0,1
192.168.1.20,/profile,58,18,712,1,1
192.168.1.101,/cart,72,17,1791,1,1
192.168.1.252,/cart,34,0,2510,1,0
192.168.1.89,/login,44,4,4047,0,0
192.168.1.58,/cart,108,14,1835,0,1
192.168.1.24,/payment,108,3,3772,0,1
192.168.1.178,/cart,91,0,4346,0,0
192.168.1.255,/cart,96,5,2167,1,1
192.168.1.127,/profile,79,5,708,0,0
192.168.1.42,/payment,62,6,1392,0,0
192.168.1.202,/payment,86,15,785,0,1
192.168.1.234,/profile,58,15,742,1,0
192.168.1.43,/cart,112,14,3276,0,1
192.168.1.225,/profile,67,9,626,0,0
192.168.1.96,/payment,26,6,654,0,0
192.168.1.243,/products,40,0,1298,1,0
192.168.1.254,/payment,68,14,4990,0,1
192.168.1.59,/cart,57,14,1541,0,0
192.168.1.74,/payment,91,19,858,1,1
192.168.1.235,/login,63,10,1792,0,1
192.168.1.56,/cart,85,0,4720,1,1
192.168.1.222,/cart,73,17,4575,1,1
192.168.1.159,/cart,47,17,626,0,1
192.168.1.246,/profile,47,10,3709,0,0
192.168.1.35,/products,4,17,2955,1,1
192.168.1.166,/login,7,1,430,0,0
192.168.1.21,/profile,28,20,4683,0,1
192.168.1.55,/profile,80,16,1944,1,1
192.168.1.95,/login,87,12,2771,0,1
192.168.1.180,/products,54,0,868,0,0
192.168.1.110,/profile,68,8,2640,0,0
192.168.1.209,/cart,67,15,3221,0,1
192.168.1.254,/payment,35,18,2801,1,1
192.168.1.213,/login,110,9,3930,0,1
192.168.1.95,/payment,49,8,1271,0,0
192.168.1.208,/login,53,9,4978,0,0
192.168.1.162,/products,113,17,265,0,1
192.168.1.192,/profile,114,9,1452,1,1
192.168.1.82,/login,35,3,1074,0,0
192.168.1.111,/payment,69,3,4295,0,0
192.168.1.134,/login,1,16,1310,1,1
192.168.1.170,/login,92,19,681,0,1
192.168.1.150,/products,114,14,2711,0,1
192.168.1.240,/payment,34,2,3328,0,0
192.168.1.26,/cart,25,16,3474,0,1
192.168.1.55,/payment,91,19,2437,1,1
192.168.1.207,/cart,41,4,1983,1,0
192.168.1.208,/payment,4,14,1825,1,1
192.168.1.45,/login,35,19,689,0,1
192.168.1.75,/login,54,14,2435,0,1
192.168.1.88,/login,73,15,2041,0,1
192.168.1.92,/profile,52,18,2868,0,1
192.168.1.169,/login,44,9,4869,1,0
192.168.1.223,/profile,115,9,794,1,1
192.168.1.75,/payment,40,0,1017,1,0
192.168.1.97,/cart,29,5,4326,0,0
192.168.1.50,/payment,38,5,4417,1,0
192.168.1.137,/products,64,14,1889,0,1
192.168.1.3,/payment,86,14,4885,1,1
192.168.1.218,/payment,116,0,744,0,1
192.168.1.206,/login,72,9,751,1,1
192.168.1.218,/products,109,13,771,1,1
192.168.1.163,/cart,99,14,1630,0,1
192.168.1.9,/products,32,10,2254,0,1
192.168.1.76,/payment,23,20,3734,0,1
192.168.1.164,/cart,72,15,3703,1,1
192.168.1.63,/profile,105,6,1942,1,1
192.168.1.138,/payment,111,4,1926,1,1
192.168.1.28,/login,80,14,596,0,1
192.168.1.135,/login,52,0,1422,1,0
192.168.1.133,/payment,116,19,1307,0,1
192.168.1.95,/payment,110,12,1276,0,1
192.168.1.73,/cart,55,0,3791,0,0
192.168.1.210,/products,114,0,3537,0,1
192.168.1.251,/products,14,14,4064,1,1
192.168.1.236,/payment,70,9,3133,1,0
192.168.1.10,/login,103,14,4625,1,1
192.168.1.203,/products,26,17,4268,1,1
192.168.1.57,/payment,120,8,3646,0,1
192.168.1.211,/payment,83,18,3975,0,1
192.168.1.174,/products,35,13,1267,1,1
192.168.1.123,/products,20,12,2620,1,1
192.168.1.59,/products,23,12,1171,1,1
192.168.1.145,/profile,76,20,1825,0,1
192.168.1.76,/login,48,19,4264,1,1
192.168.1.13,/products,25,1,363,0,0
192.168.1.137,/cart,73,16,2714,0,1
192.168.1.203,/profile,89,6,1162,1,0
192.168.1.41,/profile,46,13,4638,0,0
192.168.1.7,/payment,5,18,2766,0,1
192.168.1.147,/login,100,19,2916,1,1
192.168.1.182,/profile,111,9,1906,1,1
192.168.1.158,/login,103,18,3287,0,1
192.168.1.153,/cart,83,3,2974,0,1
192.168.1.86,/products,37,1,2746,1,0
192.168.1.140,/payment,68,8,318,1,0
192.168.1.209,/payment,111,12,4729,0,1
192.168.1.157,/cart,56,1,3372,1,0
192.168.1.72,/cart,44,13,874,1,0
192.168.1.174,/cart,65,8,4309,0,0
192.168.1.154,/cart,30,6,4207,0,0
192.168.1.99,/login,115,4,1837,1,1
192.168.1.232,/products,2,19,4182,0,1
192.168.1.111,/profile,71,16,3136,1,1
192.168.1.17,/cart,18,3,1864,0,0
192.168.1.124,/payment,30,6,2069,0,0
192.168.1.183,/products,101,3,1391,0,1
192.168.1.115,/products,13,6,2209,1,0
192.168.1.35,/profile,78,11,973,0,0
192.168.1.180,/payment,46,8,3819,0,0
192.168.1.224,/products,100,18,2424,0,1
192.168.1.21,/payment,54,9,2106,1,0
192.168.1.178,/profile,106,15,4037,1,1
192.168.1.91,/cart,33,4,3788,1,0
192.168.1.136,/products,10,10,2791,1,0
192.168.1.223,/cart,113,10,2556,0,1
192.168.1.193,/cart,118,10,2914,0,1
192.168.1.36,/cart,25,19,4653,1,1
192.168.1.77,/login,87,1,4711,1,0
192.168.1.220,/login,58,8,3695,1,0
192.168.1.86,/products,18,18,3118,0,1
192.168.1.243,/login,34,15,4947,0,1
192.168.1.196,/cart,5,20,3888,0,1
192.168.1.154,/payment,109,8,1011,0,1
192.168.1.69,/cart,52,6,657,1,0
192.168.1.48,/products,47,2,1004,0,0
192.168.1.32,/cart,116,11,2815,1,1
192.168.1.110,/cart,84,5,3068,1,1
192.168.1.165,/login,88,14,2940,0,1
192.168.1.15,/cart,65,1,4349,0,0
192.168.1.89,/payment,7,1,4897,1,0
192.168.1.69,/payment,71,6,2433,1,0
192.168.1.7,/profile,52,9,1390,1,0
192.168.1.179,/payment,11,2,820,1,0
192.168.1.200,/login,48,19,227,0,1
192.168.1.230,/products,79,7,1483,0,0
192.168.1.236,/payment,61,15,3725,0,1
192.168.1.36,/profile,84,20,3106,0,1
192.168.1.129,/login,17,1,3688,1,0
192.168.1.248,/payment,35,18,881,1,1
192.168.1.55,/cart,65,0,4813,1,0
192.168.1.251,/cart,101,20,698,1,1
192.168.1.154,/profile,19,1,4506,0,0
192.168.1.13,/cart,66,8,2930,0,0
192.168.1.58,/login,41,19,2124,1,1
192.168.1.243,/login,114,3,232,0,1
192.168.1.90,/cart,108,0,779,0,0
192.168.1.76,/login,97,14,4504,0,1
192.168.1.28,/payment,61,5,2952,0,0
192.168.1.94,/products,14,19,265,1,1
192.168.1.195,/profile,29,11,2330,1,0
192.168.1.145,/profile,25,15,3887,1,1
192.168.1.117,/products,63,4,2249,0,0
192.168.1.69,/login,62,5,1891,1,0
192.168.1.55,/products,96,10,2589,0,0
192.168.1.214,/payment,73,6,1850,1,0
192.168.1.232,/products,65,16,4131,1,1
192.168.1.34,/login,48,15,1300,1,1
192.168.1.191,/cart,90,17,345,1,1
192.168.1.218,/payment,71,17,3907,0,1
192.168.1.92,/cart,108,0,275,1,1
192.168.1.3,/profile,76,5,600,0,0
192.168.1.204,/login,22,5,2066,1,0
192.168.1.119,/payment,115,17,3003,1,1
192.168.1.178,/login,87,9,1128,1,1
192.168.1.145,/products,64,18,2657,0,1
192.168.1.203,/products,30,2,1065,0,0
192.168.1.217,/products,1,18,4224,1,1
192.168.1.160,/cart,76,3,4427,1,0
192.168.1.232,/products,17,20,2559,1,1
192.168.1.142,/login,60,5,4797,0,0
192.168.1.169,/login,25,17,3529,1,1
192.168.1.211,/payment,21,7,3783,1,0
192.168.1.87,/products,82,11,3097,1,1
192.168.1.176,/products,91,6,2238,0,1
192.168.1.113,/login,60,1,4885,0,0
192.168.1.183,/cart,71,13,233,0,1
192.168.1.250,/login,62,9,3112,1,1
192.168.1.231,/payment,59,19,2230,0,1
192.168.1.20,/profile,24,18,4709,1,1
192.168.1.129,/profile,9,5,4758,0,0
192.168.1.169,/login,79,8,1819,0,1
192.168.1.194,/cart,35,17,1826,0,1
192.168.1.212,/payment,87,6,1097,0,0
192.168.1.34,/products,1,20,2556,0,1
192.168.1.1,/products,93,8,3976,0,0
192.168.1.248,/login,120,17,2944,1,1
192.168.1.253,/cart,86,12,2714,0,1
192.168.1.75,/login,4,0,3560,1,0
192.168.1.237,/profile,120,0,4191,1,1
192.168.1.232,/login,8,18,1924,0,1
192.168.1.78,/cart,51,3,3742,1,0
192.168.1.47,/login,16,15,2179,0,1
192.168.1.201,/cart,6,9,495,0,0
192.168.1.23,/payment,43,18,3672,1,1
192.168.1.145,/products,87,20,2283,1,1
192.168.1.176,/payment,115,6,923,0,1
192.168.1.118,/cart,118,4,4527,1,1
192.168.1.69,/login,83,1,416,0,0
192.168.1.203,/login,97,0,2580,0,0
192.168.1.15,/login,103,14,680,1,1
192.168.1.63,/profile,21,3,901,0,0
192.168.1.18,/products,44,7,2951,0,0
192.168.1.16,/cart,10,10,3000,0,0
192.168.1.27,/payment,109,13,769,0,1
192.168.1.151,/payment,16,3,4079,0,0
192.168.1.101,/cart,95,16,4769,0,1
192.168.1.242,/profile,75,20,2703,0,1
192.168.1.60,/cart,68,4,2566,1,0
192.168.1.54,/payment,108,18,3322,1,1
192.168.1.123,/products,79,13,2360,1,0
192.168.1.188,/login,111,10,1305,1,1
192.168.1.76,/profile,116,16,1225,0,1
192.168.1.22,/login,94,11,4810,0,1
192.168.1.128,/payment,56,5,3337,0,0
192.168.1.115,/payment,88,16,2908,1,1
192.168.1.121,/cart,13,3,3019,0,0
192.168.1.227,/payment,98,18,2087,0,1
192.168.1.120,/products,44,15,4040,1,1
192.168.1.136,/login,66,7,4630,0,0
192.168.1.89,/login,115,2,422,0,1
192.168.1.150,/profile,46,7,2723,0,0
192.168.1.42,/products,101,16,4062,0,1
192.168.1.44,/profile,67,8,4660,0,0
192.168.1.157,/payment,108,13,745,1,1
192.168.1.41,/products,19,13,4056,0,1
192.168.1.86,/cart,16,8,2626,0,0
192.168.1.247,/profile,100,17,3250,0,1
192.168.1.217,/login,115,4,1223,1,1
192.168.1.163,/login,73,16,2546,1,1
192.168.1.84,/login,88,10,1471,1,0
192.168.1.160,/cart,7,13,750,0,1
192.168.1.234,/cart,67,19,3088,0,1
192.168.1.66,/products,56,14,805,1,0
192.168.1.178,/payment,6,11,3104,0,0
192.168.1.242,/login,43,1,578,1,0
192.168.1.72,/products,37,10,276,0,0
192.168.1.12,/login,47,6,1091,1,0
192.168.1.109,/login,11,4,1713,1,0
192.168.1.131,/payment,17,0,3024,1,0
192.168.1.135,/cart,68,18,231,0,1
192.168.1.15,/cart,39,3,3965,1,0
192.168.1.43,/products,116,8,2085,1,1
192.168.1.212,/profile,100,8,4679,0,1
192.168.1.146,/products,96,17,3997,0,1
192.168.1.165,/profile,44,5,2089,1,0
192.168.1.158,/login,120,3,3219,1,1
192.168.1.22,/login,85,4,698,1,1
192.168.1.100,/cart,76,20,4166,0,1
192.168.1.133,/products,114,0,2035,0,1
192.168.1.91,/profile,17,15,343,0,1
192.168.1.106,/cart,30,9,4018,0,0
192.168.1.156,/login,103,5,4381,0,0
192.168.1.217,/products,65,17,2331,1,1
192.168.1.82,/cart,47,7,3951,0,0
192.168.1.238,/login,49,3,2624,1,0
192.168.1.149,/payment,47,9,4357,0,0
192.168.1.245,/payment,63,0,4500,0,0
192.168.1.98,/profile,115,8,3570,0,1
192.168.1.112,/payment,41,4,2462,0,0
192.168.1.57,/cart,66,1,512,1,0
192.168.1.249,/login,25,7,3862,1,0
192.168.1.250,/profile,75,16,807,0,1
192.168.1.215,/cart,15,1,4239,1,0
192.168.1.143,/login,103,10,4956,0,1
192.168.1.229,/products,14,18,928,1,1
192.168.1.70,/cart,85,7,2872,0,1
192.168.1.191,/products,27,15,2729,0,1
192.168.1.255,/payment,3,18,730,1,1
192.168.1.80,/profile,94,12,3673,1,1
192.168.1.168,/login,54,15,1089,0,1
192.168.1.160,/payment,115,2,1657,1,1
192.168.1.237,/login,111,16,2910,0,1
192.168.1.6,/login,46,14,2777,1,1
192.168.1.124,/payment,91,20,433,1,1
192.168.1.48,/cart,28,4,942,0,0
192.168.1.130,/cart,58,15,2356,1,1
192.168.1.218,/cart,21,17,4681,0,1
192.168.1.62,/payment,12,19,3387,0,1
192.168.1.36,/cart,39,2,4001,1,0
192.168.1.164,/login,115,14,1569,1,1
192.168.1.208,/login,63,3,908,1,0
192.168.1.235,/products,19,17,3486,0,1
192.168.1.119,/products,43,8,1764,1,0
192.168.1.255,/cart,36,18,2561,0,1
192.168.1.71,/profile,16,14,1967,1,1
192.168.1.139,/products,78,12,243,0,0
192.168.1.169,/products,9,19,3710,0,1
192.168.1.5,/payment,105,16,2431,1,1
192.168.1.191,/cart,24,20,4948,0,1
192.168.1.231,/login,10,12,799,0,1
192.168.1.163,/payment,65,15,1530,1,1
192.168.1.254,/profile,18,12,1411,1,0
192.168.1.126,/products,20,18,2768,0,1
192.168.1.18,/products,90,13,1315,1,1
192.168.1.233,/cart,79,18,3901,1,1
192.168.1.220,/login,46,17,3753,0,1
192.168.1.138,/cart,62,0,2912,0,0
192.168.1.120,/products,102,11,620,0,1
192.168.1.245,/profile,68,13,2339,1,1
192.168.1.100,/payment,84,2,1012,1,1
192.168.1.7,/payment,22,2,4058,0,0
192.168.1.137,/cart,116,11,277,0,1
192.168.1.167,/products,21,8,3817,0,0
192.168.1.33,/login,17,20,869,1,1
192.168.1.124,/login,99,2,2820,0,0
192.168.1.102,/products,14,12,612,1,1
192.168.1.123,/products,40,19,720,1,1
192.168.1.244,/cart,58,17,4938,0,1
192.168.1.2,/payment,89,6,2074,0,0
192.168.1.105,/products,17,15,3836,1,1
192.168.1.114,/profile,47,12,4094,0,1
192.168.1.133,/profile,86,6,4439,0,1
192.168.1.104,/cart,102,8,2894,0,1
192.168.1.56,/products,66,0,393,0,0
192.168.1.120,/cart,21,18,1516,1,1
192.168.1.231,/payment,38,13,1215,1,1
192.168.1.128,/login,48,7,2285,0,0
192.168.1.105,/products,22,16,2844,0,1
192.168.1.168,/cart,107,8,3021,0,1
192.168.1.81,/payment,20,5,2745,1,0
192.168.1.58,/cart,53,18,1343,0,1
192.168.1.184,/products,15,18,1028,1,1
192.168.1.188,/login,44,1,3716,0,0
192.168.1.128,/login,66,4,1087,0,0
192.168.1.235,/profile,106,19,522,0,1
192.168.1.104,/login,25,15,1575,0,1
192.168.1.248,/profile,101,16,3510,0,1
192.168.1.248,/products,12,9,3409,1,0
192.168.1.231,/cart,120,15,1102,1,1
192.168.1.254,/login,46,15,263,0,0
192.168.1.170,/products,89,18,891,1,1
192.168.1.191,/login,74,13,1795,0,0
192.168.1.5,/profile,11,18,3391,1,1
192.168.1.180,/products,11,12,1431,0,0
192.168.1.37,/cart,16,20,2179,0,1
192.168.1.106,/products,2,1,1483,1,0
192.168.1.173,/cart,81,7,724,0,0
192.168.1.182,/products,94,19,598,1,1
192.168.1.63,/payment,89,17,4383,1,1
192.168.1.213,/payment,107,2,2923,0,1
192.168.1.104,/payment,33,5,4194,0,0
192.168.1.88,/profile,7,20,772,0,1
192.168.1.20,/login,31,19,367,1,1
192.168.1.121,/payment,23,14,2357,1,1
192.168.1.68,/login,107,19,2515,0,1
192.168.1.115,/login,105,0,2140,1,1
192.168.1.9,/cart,58,0,1581,1,0
192.168.1.138,/profile,6,0,508,1,0
192.168.1.66,/products,57,12,351,1,1
192.168.1.166,/profile,116,2,1562,1,1
192.168.1.168,/payment,19,17,3060,1,1
192.168.1.136,/products,46,13,3077,1,0
192.168.1.114,/payment,91,12,489,1,1
192.168.1.236,/profile,37,4,4659,1,0
192.168.1.82,/profile,68,17,2323,1,1
192.168.1.143,/profile,10,11,1760,1,1
192.168.1.238,/profile,37,16,1946,1,1
192.168.1.141,/cart,95,6,3420,1,1
192.168.1.125,/login,20,13,2255,0,1
192.168.1.40,/payment,116,17,3456,0,1
192.168.1.211,/profile,103,1,4279,0,1
192.168.1.77,/login,35,3,2556,1,0
192.168.1.47,/products,45,17,4009,1,1
192.168.1.124,/cart,71,18,1449,1,1
192.168.1.54,/payment,91,16,2781,0,1
192.168.1.208,/login,74,6,626,1,0
192.168.1.3,/profile,109,1,4197,0,1
192.168.1.184,/products,94,1,3284,1,1
192.168.1.223,/profile,108,17,2885,1,1
192.168.1.145,/profile,41,1,1240,1,0
192.168.1.117,/profile,81,1,2650,1,0
192.168.1.83,/profile,101,19,3158,0,1
192.168.1.26,/payment,41,11,2875,1,0
192.168.1.240,/products,79,20,254,1,1
192.168.1.236,/cart,111,12,1807,0,1
192.168.1.247,/profile,2,2,2942,0,0
192.168.1.250,/profile,75,7,2833,0,1
192.168.1.241,/cart,98,19,3569,0,1
192.168.1.42,/login,4,14,1134,0,1
192.168.1.118,/payment,80,18,2258,0,1
192.168.1.207,/login,42,20,2044,0,1
192.168.1.9,/profile,92,0,2889,1,1
192.168.1.82,/payment,18,17,2553,0,1
192.168.1.173,/login,11,19,585,1,1
192.168.1.6,/login,30,9,1881,1,1
192.168.1.107,/cart,71,10,356,0,0
192.168.1.111,/profile,83,12,1360,1,0
192.168.1.119,/profile,95,17,1939,0,1
192.168.1.150,/payment,90,8,297,0,0
192.168.1.221,/cart,33,10,3208,1,0
192.168.1.200,/products,48,12,1587,1,1
192.168.1.101,/products,6,3,3097,0,0
192.168.1.148,/profile,68,1,3884,1,0
192.168.1.100,/products,9,4,2480,1,0
192.168.1.190,/profile,91,3,3549,1,0
192.168.1.106,/products,52,15,431,0,1
192.168.1.243,/products,14,20,1144,1,1
192.168.1.101,/products,30,0,3027,0,0
192.168.1.181,/payment,46,8,355,1,0
192.168.1.129,/login,52,9,1344,1,0
192.168.1.1,/payment,74,19,651,0,1
192.168.1.90,/login,86,10,2741,0,1
192.168.1.97,/login,45,15,2635,0,1
192.168.1.77,/products,75,8,1943,0,0
192.168.1.29,/profile,9,14,996,1,1
192.168.1.3,/login,69,2,4376,0,0
192.168.1.68,/profile,119,5,1052,1,1
192.168.1.165,/payment,3,9,3724,1,0
192.168.1.20,/cart,60,12,1513,0,1
192.168.1.42,/login,45,11,523,0,0
192.168.1.180,/cart,64,6,3289,0,0
192.168.1.205,/payment,14,11,4255,0,0
192.168.1.60,/products,4,12,1404,0,0
192.168.1.176,/profile,46,1,4133,1,0
192.168.1.33,/payment,111,19,1888,0,1
192.168.1.31,/profile,32,9,2287,1,0
192.168.1.195,/profile,16,19,3681,0,1
192.168.1.63,/products,119,17,3597,1,1
192.168.1.234,/products,13,7,1682,0,0
192.168.1.185,/payment,94,1,3719,0,1
192.168.1.92,/profile,42,1,2661,0,0
192.168.1.82,/payment,43,12,2724,0,1
192.168.1.224,/cart,120,5,2280,1,1
192.168.1.249,/login,104,16,3746,1,1
192.168.1.17,/profile,65,18,2821,0,1
192.168.1.235,/payment,21,16,4336,1,1
192.168.1.68,/login,20,9,556,1,0
192.168.1.206,/payment,79,20,4687,0,1
192.168.1.184,/payment,36,12,606,1,1
192.168.1.243,/products,15,7,3482,0,0
192.168.1.47,/login,66,4,3401,1,0
192.168.1.153,/login,48,9,2567,1,0
192.168.1.198,/cart,58,13,3280,0,0
192.168.1.38,/products,36,12,999,1,1
192.168.1.66,/login,51,13,3964,0,1
192.168.1.1,/payment,70,8,4436,1,0
192.168.1.184,/products,17,12,1184,1,1
192.168.1.248,/payment,1,12,2409,1,0
192.168.1.155,/profile,21,16,1061,0,1
192.168.1.62,/login,11,19,4595,0,1
192.168.1.64,/payment,54,1,1074,0,0
192.168.1.142,/login,37,0,550,1,0
192.168.1.119,/cart,12,15,2706,1,1
192.168.1.92,/login,71,18,471,0,1
192.168.1.248,/cart,91,5,946,0,1
192.168.1.139,/cart,97,13,1016,1,1
192.168.1.250,/login,83,10,4356,1,0
192.168.1.138,/profile,35,20,4309,1,1
192.168.1.65,/payment,73,1,4564,1,0
192.168.1.206,/login,81,5,4087,1,0
192.168.1.228,/payment,105,18,3934,0,1
192.168.1.83,/products,17,6,3912,1,0
192.168.1.216,/payment,71,8,3326,0,0
192.168.1.233,/login,112,7,795,0,1
192.168.1.98,/payment,62,20,4153,0,1
192.168.1.203,/profile,48,7,950,0,0
192.168.1.6,/payment,117,18,2418,0,1
192.168.1.186,/payment,94,10,1509,1,1
192.168.1.101,/login,99,8,4178,0,1
192.168.1.103,/login,7,6,1069,0,0
192.168.1.95,/payment,93,13,3775,1,1
192.168.1.47,/products,63,8,4490,0,0
192.168.1.122,/cart,32,20,4128,0,1
192.168.1.169,/cart,31,20,1325,0,1
192.168.1.135,/payment,104,11,1863,1,1
192.168.1.76,/payment,14,2,3562,1,0
192.168.1.178,/products,81,20,956,1,1
192.168.1.232,/payment,30,7,4224,0,0
192.168.1.32,/cart,60,6,1291,0,0
192.168.1.216,/login,74,1,2260,0,0
192.168.1.145,/products,34,1,241,1,0
192.168.1.118,/products,74,9,3790,0,0
192.168.1.110,/payment,95,14,1729,0,0
192.168.1.225,/cart,9,8,4941,0,0
192.168.1.103,/login,64,10,2941,1,0
192.168.1.200,/cart,23,7,1003,0,0
192.168.1.233,/login,68,4,3378,1,0
192.168.1.139,/login,88,10,4836,1,0
192.168.1.210,/profile,29,4,4992,0,0
192.168.1.91,/payment,89,1,2737,0,1
192.168.1.5,/profile,26,5,3434,0,0
192.168.1.181,/login,76,15,3603,1,1
192.168.1.205,/products,61,11,2932,0,0
192.168.1.123,/payment,88,2,3940,1,0
192.168.1.211,/products,69,2,2394,1,0
192.168.1.109,/login,54,4,2025,1,0
192.168.1.125,/products,73,20,2937,1,1
192.168.1.103,/login,66,12,3734,1,0
192.168.1.67,/payment,96,18,4938,0,1
192.168.1.118,/login,9,19,745,0,1
192.168.1.208,/products,57,4,1469,1,0
192.168.1.37,/products,63,2,4858,0,0
192.168.1.141,/payment,48,1,1237,1,0
192.168.1.157,/payment,29,17,3650,1,1
192.168.1.77,/login,65,18,4712,0,1
192.168.1.231,/products,9,16,304,0,1
192.168.1.49,/cart,2,15,4394,0,1
192.168.1.73,/cart,22,16,543,0,1
192.168.1.133,/products,115,17,4873,1,1
192.168.1.41,/login,74,17,2759,0,1
192.168.1.114,/payment,100,7,3358,1,1
192.168.1.102,/profile,60,8,698,0,0
192.168.1.145,/cart,14,18,1992,0,1
192.168.1.121,/payment,108,19,3544,0,1
192.168.1.5,/profile,30,2,3302,0,0
192.168.1.4,/products,68,17,3251,0,1
192.168.1.132,/cart,45,11,1561,0,1
192.168.1.44,/products,19,16,202,1,1
192.168.1.9,/payment,116,3,2366,1,1
192.168.1.128,/profile,8,20,698,1,1
192.168.1.76,/payment,99,16,4478,1,1
192.168.1.188,/payment,77,8,1787,0,0
192.168.1.186,/profile,21,12,651,1,0
192.168.1.97,/login,14,15,4231,0,1
192.168.1.229,/profile,7,7,917,1,0
192.168.1.137,/products,120,12,1371,0,1
192.168.1.205,/login,32,2,360,1,0
192.168.1.211,/cart,29,2,213,0,0
192.168.1.107,/cart,80,14,607,0,1
192.168.1.32,/products,116,20,2968,1,1
192.168.1.118,/login,21,15,255,1,1
192.168.1.149,/login,78,3,1624,1,0
192.168.1.132,/login,96,6,2121,1,1
192.168.1.132,/cart,5,7,4849,0,0
192.168.1.84,/payment,94,9,470,1,0
192.168.1.33,/products,6,17,3897,1,1
192.168.1.84,/profile,18,5,4545,0,0
192.168.1.188,/payment,19,15,3333,0,1
192.168.1.206,/products,92,17,4033,1,1
192.168.1.141,/products,107,14,4944,1,1
192.168.1.110,/products,101,4,2094,0,0
192.168.1.230,/cart,120,2,2737,0,1
192.168.1.33,/cart,115,10,3026,1,1
192.168.1.51,/cart,91,20,2996,1,1
192.168.1.168,/login,15,9,1672,0,0
192.168.1.29,/login,53,2,2887,0,0
192.168.1.168,/login,73,16,4404,1,1
192.168.1.107,/payment,26,20,3073,1,1
192.168.1.122,/profile,51,15,4643,1,1
192.168.1.210,/login,44,3,2857,0,0
192.168.1.37,/cart,120,17,4603,0,1
192.168.1.74,/login,103,0,4448,1,1
192.168.1.99,/login,99,17,2102,0,1
192.168.1.84,/products,88,3,1865,0,1
192.168.1.201,/products,106,8,4300,1,1
192.168.1.239,/login,8,6,364,1,0
192.168.1.216,/products,56,4,4212,0,0
192.168.1.62,/payment,43,4,1122,0,0
192.168.1.157,/cart,4,17,2610,1,1
192.168.1.63,/profile,14,20,1067,0,1
192.168.1.183,/products,24,3,4405,0,0
192.168.1.254,/payment,108,5,2546,0,1
192.168.1.162,/products,33,12,1754,0,0
192.168.1.204,/login,46,20,4307,1,1
192.168.1.204,/login,19,16,248,0,1
192.168.1.133,/cart,89,16,3053,1,1
192.168.1.92,/products,51,17,1258,1,1
192.168.1.23,/profile,49,16,4534,0,1
192.168.1.110,/products,63,9,1954,1,0
192.168.1.87,/profile,7,16,1667,1,1
192.168.1.131,/cart,93,17,1043,0,1
192.168.1.21,/cart,29,20,3957,1,1
192.168.1.51,/profile,69,13,2343,1,1
192.168.1.94,/profile,22,0,3958,0,0
